symbol,observed_session,resolution,event_type,canonical_price_factor,canonical_status,applied_as_canonical_event,observed_price_ratio,residual_discontinuity_after_factor,filing_form,filing_date,filing_items,source,ratio_text,issuer,cik,evidence_status,filing_candidates,cohorts_touched,roles,note
CRML,2025-10-14,NO_ACTION_FILING_FOUND,,,,False,1.299399,,,,,,,Critical Metals Corp.,1951089,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-15;2025-10-22,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
CRML,2025-10-15,NO_ACTION_FILING_FOUND,,,,False,0.757505,,,,,,,Critical Metals Corp.,1951089,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-15;2025-10-22,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
CRML,2025-10-21,NO_ACTION_FILING_FOUND,,,,False,0.829174,,,,,,,Critical Metals Corp.,1951089,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-15;2025-10-22,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
CRML,2026-01-06,NO_ACTION_FILING_FOUND,,,,False,1.259457,,,,,,,Critical Metals Corp.,1951089,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-01-07;2026-01-14;2026-01-21;2026-01-28,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
CRML,2026-01-14,NO_ACTION_FILING_FOUND,,,,False,1.324464,,,,,,,Critical Metals Corp.,1951089,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-01-07;2026-01-14;2026-01-21;2026-01-28,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
CRML,2026-01-22,NO_ACTION_FILING_FOUND,,,,False,1.205825,,,,,,,Critical Metals Corp.,1951089,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-01-07;2026-01-14;2026-01-21;2026-01-28,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
CRML,2026-01-29,NO_ACTION_FILING_FOUND,,,,False,0.830062,,,,,,,Critical Metals Corp.,1951089,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-01-14;2026-01-21,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
CRML,2026-02-03,NO_ACTION_FILING_FOUND,,,,False,1.205087,,,,,,,Critical Metals Corp.,1951089,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-01-21,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
CRML,2026-02-05,NO_ACTION_FILING_FOUND,,,,False,0.817868,,,,,,,Critical Metals Corp.,1951089,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-01-21,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
CRML,2026-04-17,NO_ACTION_FILING_FOUND,,,,False,1.21875,,,,,,,Critical Metals Corp.,1951089,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-05-06,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
CRML,2026-04-27,NO_ACTION_FILING_FOUND,,,,False,1.255004,,,,,,,Critical Metals Corp.,1951089,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-05-06,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
CRML,2026-04-28,NO_ACTION_FILING_FOUND,,,,False,0.822816,,,,,,,Critical Metals Corp.,1951089,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-05-06,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
CRVS,2026-01-20,NO_ACTION_FILING_FOUND,,,,False,1.677219,,,,,,,"Corvus Pharmaceuticals, Inc.",1626971,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-01-21;2026-01-28;2026-02-04,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
CSIQ,2025-11-20,NO_ACTION_FILING_FOUND,,,,False,0.811528,,,,,,,Canadian Solar Inc.,1375877,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-11-12,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
CSTL,2025-11-04,NO_ACTION_FILING_FOUND,,,,False,1.21297,,,,,,,CASTLE BIOSCIENCES INC,1447362,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-11-05;2025-11-12;2025-11-19,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
CUE,2026-04-15,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,1.666475,,,,,https://www.sec.gov/Archives/edgar/data/1645460/000119312526168907/cue-20260422.htm,,"Cue Biopharma, Inc.",1645460,FILING_EVIDENCE_FOUND,7,2026-05-06,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
CUE,2026-04-20,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,1.395514,,,,,https://www.sec.gov/Archives/edgar/data/1645460/000119312526168907/cue-20260422.htm,,"Cue Biopharma, Inc.",1645460,FILING_EVIDENCE_FOUND,7,2026-05-06,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
CUE,2026-04-21,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,0.79175,,,,,https://www.sec.gov/Archives/edgar/data/1645460/000119312526168907/cue-20260422.htm,,"Cue Biopharma, Inc.",1645460,FILING_EVIDENCE_FOUND,7,2026-05-06,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
CUE,2026-04-22,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,0.753918,,,,,https://www.sec.gov/Archives/edgar/data/1645460/000119312526168907/cue-20260422.htm,,"Cue Biopharma, Inc.",1645460,FILING_EVIDENCE_FOUND,7,2026-05-06,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
CUE,2026-04-24,PRIMARY_VERIFIED_ACTION,reverse_split,30.0,PRIMARY_VERIFIED,True,21.935833,1.3676,8-K,2026-04-22,"3.03,5.03",https://www.sec.gov/Archives/edgar/data/1645460/000119312526168907/cue-20260422.htm,1-for-30,"Cue Biopharma, Inc.",1645460,FILING_EVIDENCE_FOUND,7,2026-05-06,ranking_window_shortlist,
CUE,2026-04-28,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,0.699407,,,,,https://www.sec.gov/Archives/edgar/data/1645460/000119312526168907/cue-20260422.htm,,"Cue Biopharma, Inc.",1645460,FILING_EVIDENCE_FOUND,7,2026-05-06,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
CUE,2026-05-01,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,2.278097,,,,,https://www.sec.gov/Archives/edgar/data/1645460/000119312526168907/cue-20260422.htm,,"Cue Biopharma, Inc.",1645460,FILING_EVIDENCE_FOUND,7,2026-05-06,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
CYTK,2025-09-02,NO_ACTION_FILING_FOUND,,,,False,1.271518,,,,,,,CYTOKINETICS INC,1061983,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-09-03,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
DAWN,2026-03-04,NO_ACTION_FILING_FOUND,,,,False,1.284393,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-03-11;2026-03-18;2026-03-25,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
DAWN,2026-03-06,NO_ACTION_FILING_FOUND,,,,False,1.654268,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-03-11;2026-03-18;2026-03-25,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
DAY,2025-08-18,NO_ACTION_FILING_FOUND,,,,False,1.247163,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2025-09-03,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
DBRG,2025-12-05,NO_ACTION_FILING_FOUND,,,,False,1.455247,,,,,,,"DigitalBridge Group, Inc.",1679688,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-12-10;2025-12-17;2025-12-24,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
DBVT,2025-12-08,NO_ACTION_FILING_FOUND,,,,False,1.220144,,,,,,,DBV Technologies S.A.,1613780,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-12-17,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
DBVT,2025-12-17,NO_ACTION_FILING_FOUND,,,,False,1.415781,,,,,,,DBV Technologies S.A.,1613780,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-12-17,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
DD,2026-06-24,PRIMARY_VERIFIED_ACTION,reverse_split,3.0,PRIMARY_VERIFIED,True,3.101564,1.0339,8-K,2026-06-24,"3.03,5.03,9.01",https://www.sec.gov/Archives/edgar/data/1666700/000166670026000046/dd-20260623.htm,reverse stock split of the Company's common stock at a ratio of 1-for-,"DuPont de Nemours, Inc.",1666700,FILING_EVIDENCE_FOUND,7,2026-06-24,ranking_window_shortlist;recorded_selection_window,
DFNS,2026-07-10,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,1.220568,,,,,https://www.sec.gov/Archives/edgar/data/1787518/000121390026077658/ea0297890-8k_t3defense.htm,,T3 Defense Inc.,1787518,FILING_EVIDENCE_FOUND,20,2026-07-29,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
DFNS,2026-07-13,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,0.795388,,,,,https://www.sec.gov/Archives/edgar/data/1787518/000121390026077658/ea0297890-8k_t3defense.htm,,T3 Defense Inc.,1787518,FILING_EVIDENCE_FOUND,20,2026-07-29,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
DFNS,2026-07-14,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,0.776231,,,,,https://www.sec.gov/Archives/edgar/data/1787518/000121390026077658/ea0297890-8k_t3defense.htm,,T3 Defense Inc.,1787518,FILING_EVIDENCE_FOUND,20,2026-07-29,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
DFNS,2026-07-16,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,0.704708,,,,,https://www.sec.gov/Archives/edgar/data/1787518/000121390026077658/ea0297890-8k_t3defense.htm,,T3 Defense Inc.,1787518,FILING_EVIDENCE_FOUND,20,2026-07-29;2026-08-05,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
DFNS,2026-07-17,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,1.323887,,,,,https://www.sec.gov/Archives/edgar/data/1787518/000121390026077658/ea0297890-8k_t3defense.htm,,T3 Defense Inc.,1787518,FILING_EVIDENCE_FOUND,20,2026-07-29;2026-08-05,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
DFNS,2026-07-20,PRIMARY_VERIFIED_ACTION,reverse_split,125.0,PRIMARY_VERIFIED,True,121.462264,1.0291,8-K,2026-07-16,"3.03,5.03,9.01",https://www.sec.gov/Archives/edgar/data/1787518/000121390026078551/ea0298224-8k_t3defense.htm,1-for-125,T3 Defense Inc.,1787518,FILING_EVIDENCE_FOUND,20,2026-07-29;2026-08-05,ranking_window_shortlist,
DFNS,2026-07-21,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,1.523256,,,,,https://www.sec.gov/Archives/edgar/data/1787518/000121390026077658/ea0297890-8k_t3defense.htm,,T3 Defense Inc.,1787518,FILING_EVIDENCE_FOUND,20,2026-07-29;2026-08-05,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
DFNS,2026-07-22,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,0.712977,,,,,https://www.sec.gov/Archives/edgar/data/1787518/000121390026077658/ea0297890-8k_t3defense.htm,,T3 Defense Inc.,1787518,FILING_EVIDENCE_FOUND,20,2026-07-29;2026-08-05;2026-08-12,ranking_window_shortlist;recorded_selection_window,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
DFNS,2026-07-27,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,1.618605,,,,,https://www.sec.gov/Archives/edgar/data/1787518/000121390026077658/ea0297890-8k_t3defense.htm,,T3 Defense Inc.,1787518,FILING_EVIDENCE_FOUND,20,2026-07-29;2026-08-05;2026-08-12,ranking_window_shortlist;recorded_selection_window,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
DFNS,2026-07-28,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,1.511817,,,,,https://www.sec.gov/Archives/edgar/data/1787518/000121390026077658/ea0297890-8k_t3defense.htm,,T3 Defense Inc.,1787518,FILING_EVIDENCE_FOUND,20,2026-07-29;2026-08-05;2026-08-12,ranking_window_shortlist;recorded_selection_window,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
DFNS,2026-07-29,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,1.634583,,,,,https://www.sec.gov/Archives/edgar/data/1787518/000121390026077658/ea0297890-8k_t3defense.htm,,T3 Defense Inc.,1787518,FILING_EVIDENCE_FOUND,20,2026-07-29;2026-08-05;2026-08-12,ranking_window_shortlist;recorded_selection_window,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
DFNS,2026-07-30,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,1.593555,,,,,https://www.sec.gov/Archives/edgar/data/1787518/000121390026077658/ea0297890-8k_t3defense.htm,,T3 Defense Inc.,1787518,FILING_EVIDENCE_FOUND,20,2026-08-05;2026-08-12,ranking_window_shortlist;recorded_selection_window,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
DFNS,2026-07-31,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,0.435294,,,,,https://www.sec.gov/Archives/edgar/data/1787518/000121390026077658/ea0297890-8k_t3defense.htm,,T3 Defense Inc.,1787518,FILING_EVIDENCE_FOUND,20,2026-08-05;2026-08-12,ranking_window_shortlist;recorded_selection_window,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
DFNS,2026-08-03,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,1.491953,,,,,https://www.sec.gov/Archives/edgar/data/1787518/000121390026077658/ea0297890-8k_t3defense.htm,,T3 Defense Inc.,1787518,FILING_EVIDENCE_FOUND,20,2026-08-05;2026-08-12,ranking_window_shortlist;recorded_selection_window,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
DFNS,2026-08-04,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,0.768823,,,,,https://www.sec.gov/Archives/edgar/data/1787518/000121390026077658/ea0297890-8k_t3defense.htm,,T3 Defense Inc.,1787518,FILING_EVIDENCE_FOUND,20,2026-08-05;2026-08-12,ranking_window_shortlist;recorded_selection_window,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
DFNS,2026-08-21,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,0.831622,,,,,https://www.sec.gov/Archives/edgar/data/1787518/000121390026077658/ea0297890-8k_t3defense.htm,,T3 Defense Inc.,1787518,FILING_EVIDENCE_FOUND,20,2026-08-12,recorded_selection_window,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
DFNS,2026-08-24,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,0.539097,,,,,https://www.sec.gov/Archives/edgar/data/1787518/000121390026077658/ea0297890-8k_t3defense.htm,,T3 Defense Inc.,1787518,FILING_EVIDENCE_FOUND,20,2026-08-12,recorded_selection_window,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
DFNS,2026-08-25,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,1.468919,,,,,https://www.sec.gov/Archives/edgar/data/1787518/000121390026077658/ea0297890-8k_t3defense.htm,,T3 Defense Inc.,1787518,FILING_EVIDENCE_FOUND,20,2026-08-12,recorded_selection_window,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
DFTX,2026-06-22,NO_ACTION_FILING_FOUND,,,,False,1.57856,,,,,,,"Definium Therapeutics, Inc.",1813814,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-06-24;2026-07-01;2026-07-08,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
DGNX,2025-09-19,NO_ACTION_FILING_FOUND,,,,False,1.225163,,,,,,,Diginex Ltd,2010499,FILING_EVIDENCE_FOUND,0,2025-10-08,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
